alert_id,created_at,product_id,product_name,warehouse_id,warehouse_name,supplier_id,supplier_name,alert_type,severity,quantity_on_hand,reorder_threshold,days_to_expiry,status
ALT001012,2026-06-26,P037,Atorvastatine,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,2,128,696,Open
ALT001013,2026-06-26,P020,Gaviscon,WH001,Paris Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,50,171,161,Open
ALT001014,2026-06-26,P028,Omeprazole,WH010,Amsterdam Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,14,232,100,Open
ALT001015,2026-06-26,P021,Tramadol,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,30,177,732,Open
ALT001016,2026-06-26,P048,Inexium,WH001,Paris Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,98,187,308,Open
ALT001017,2026-06-26,P025,Insuline,WH003,Berlin Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,261,270,203,Open
ALT001018,2026-06-26,P040,Salbutamol,WH010,Amsterdam Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,59,149,212,Open
ALT001019,2026-06-26,P013,Forlax,WH005,Madrid Distribution Center,SUP004,EuroMeds,Low Stock,Medium,53,87,708,Open
ALT001020,2026-06-26,P038,Rivaroxaban,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,70,259,490,Open
ALT001021,2026-06-26,P043,Cortancyl,WH007,Milan Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,90,267,190,Open
ALT001022,2026-06-26,P027,Ramipril,WH003,Berlin Distribution Center,SUP004,EuroMeds,Low Stock,Medium,79,130,320,Open
ALT001023,2026-06-26,P030,Furosemide,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,27,142,499,Open
ALT001024,2026-06-26,P035,Biseptine,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Low Stock,High,43,137,791,Open
ALT001025,2026-06-26,P038,Rivaroxaban,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Low Stock,High,47,259,296,Open
ALT001026,2026-06-26,P014,Lovenox,WH001,Paris Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,91,223,892,Open
ALT001027,2026-06-26,P015,Plavix,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Low Stock,Critical,1,221,540,Open
ALT001028,2026-06-26,P043,Cortancyl,WH009,Brussels Distribution Center,SUP006,HealthChain Partners,Low Stock,High,24,267,566,Open
ALT001029,2026-06-26,P021,Tramadol,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,57,177,324,Open
ALT001030,2026-06-26,P004,Paracetamol,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,45,231,899,Open
ALT001031,2026-06-26,P019,Mopral,WH003,Berlin Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,91,222,749,Open
ALT001032,2026-06-26,P019,Mopral,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,58,222,583,Open
ALT001033,2026-06-26,P034,Ketoprofene,WH001,Paris Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,99,137,144,Open
ALT001034,2026-06-26,P028,Omeprazole,WH007,Milan Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,45,232,176,Open
ALT001035,2026-06-26,P021,Tramadol,WH001,Paris Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,66,177,386,Open
ALT001036,2026-06-26,P012,Smecta,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,91,144,111,Open
ALT001037,2026-06-26,P049,Doxycycline,WH009,Brussels Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,62,84,279,Open
ALT001038,2026-06-26,P032,Cetirizine,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,66,204,634,Open
ALT001039,2026-06-26,P011,Dafalgan,WH004,Munich Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,95,99,15,Open
ALT001040,2026-06-26,P018,Zyrtec,WH003,Berlin Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,76,294,638,Open
ALT001041,2026-06-26,P027,Ramipril,WH010,Amsterdam Distribution Center,SUP004,EuroMeds,Low Stock,High,36,130,183,Open
ALT001042,2026-06-26,P010,Aerius,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,76,252,433,Open
ALT001043,2026-06-26,P019,Mopral,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Low Stock,High,37,222,814,Open
ALT001044,2026-06-26,P004,Paracetamol,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,22,231,200,Open
ALT001045,2026-06-26,P015,Plavix,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Low Stock,Critical,67,221,440,Open
ALT001046,2026-06-26,P022,Cefixime,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,82,145,243,Open
ALT001047,2026-06-26,P046,Humalog,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,61,132,411,Open
ALT001048,2026-06-26,P020,Gaviscon,WH010,Amsterdam Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,27,171,576,Open
ALT001049,2026-06-26,P033,Fluconazole,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,25,229,106,Open
ALT001050,2026-06-26,P015,Plavix,WH001,Paris Distribution Center,SUP001,MediSupply Europe,Low Stock,Critical,53,221,364,Open
ALT001051,2026-06-26,P030,Furosemide,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,38,142,548,Open
ALT001052,2026-06-26,P003,Ibuprofene,WH003,Berlin Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,68,232,142,Open
ALT001053,2026-06-26,P013,Forlax,WH004,Munich Distribution Center,SUP004,EuroMeds,Low Stock,Medium,65,87,21,Open
ALT001054,2026-06-26,P022,Cefixime,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,120,145,312,Open
ALT001055,2026-06-26,P017,Levothyrox,WH003,Berlin Distribution Center,SUP004,EuroMeds,Low Stock,Medium,59,194,257,Open
ALT001056,2026-06-26,P046,Humalog,WH009,Brussels Distribution Center,SUP001,MediSupply Europe,Low Stock,High,42,132,215,Open
ALT001057,2026-06-26,P017,Levothyrox,WH003,Berlin Distribution Center,SUP004,EuroMeds,Low Stock,Medium,86,194,239,Open
ALT001058,2026-06-26,P039,Bisoprolol,WH004,Munich Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,7,249,448,Open
ALT001059,2026-06-26,P029,Prednisone,WH002,Lyon Distribution Center,SUP006,HealthChain Partners,Low Stock,High,45,265,568,Open
ALT001060,2026-06-26,P034,Ketoprofene,WH001,Paris Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,38,137,738,Open
ALT001061,2026-06-26,P020,Gaviscon,WH008,Rome Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,61,171,777,Open
ALT001062,2026-06-26,P024,Metformine,WH003,Berlin Distribution Center,SUP008,LifeCare Suppliers,Low Stock,High,30,294,484,Open
ALT001063,2026-06-26,P010,Aerius,WH007,Milan Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,96,252,356,Open
ALT001064,2026-06-26,P003,Ibuprofene,WH008,Rome Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,54,232,25,Open
ALT001065,2026-06-26,P029,Prednisone,WH001,Paris Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,173,265,410,Open
ALT001066,2026-06-26,P036,Sertraline,WH010,Amsterdam Distribution Center,SUP006,HealthChain Partners,Low Stock,Medium,73,165,886,Open
ALT001067,2026-06-26,P004,Paracetamol,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,42,231,634,Open
ALT001068,2026-06-26,P046,Humalog,WH009,Brussels Distribution Center,SUP001,MediSupply Europe,Low Stock,High,35,132,680,Open
ALT001069,2026-06-26,P031,Loratadine,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,265,269,416,Open
ALT001070,2026-06-26,P031,Loratadine,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,77,269,657,Open
ALT001071,2026-06-26,P009,Kardegic,WH005,Madrid Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,69,115,27,Open
ALT001072,2026-06-26,P025,Insuline,WH006,Barcelona Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,67,270,875,Open
ALT001073,2026-06-26,P039,Bisoprolol,WH009,Brussels Distribution Center,SUP005,Global Pharma Supply,Low Stock,Medium,137,249,402,Open
ALT001074,2026-06-26,P013,Forlax,WH001,Paris Distribution Center,SUP004,EuroMeds,Low Stock,High,12,87,57,Open
ALT001075,2026-06-26,P017,Levothyrox,WH002,Lyon Distribution Center,SUP004,EuroMeds,Low Stock,Medium,74,194,573,Open
ALT001076,2026-06-26,P009,Kardegic,WH004,Munich Distribution Center,SUP002,PharmaLogistics,Low Stock,Medium,87,115,432,Open
ALT001077,2026-06-26,P016,Toplexil,WH004,Munich Distribution Center,SUP008,LifeCare Suppliers,Low Stock,Medium,57,283,805,Open
ALT001078,2026-06-26,P040,Salbutamol,WH006,Barcelona Distribution Center,SUP002,PharmaLogistics,Low Stock,High,16,149,437,Open
ALT001079,2026-06-26,P006,Ventoline,WH001,Paris Distribution Center,SUP001,MediSupply Europe,Low Stock,High,20,139,48,Open
ALT001080,2026-06-26,P031,Loratadine,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,48,269,887,Open
ALT001081,2026-06-26,P004,Paracetamol,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Low Stock,Medium,74,231,236,Open
ALT001082,2026-06-26,P032,Cetirizine,WH008,Rome Distribution Center,SUP001,MediSupply Europe,Low Stock,High,18,204,639,Open
ALT001083,2026-06-26,P038,Rivaroxaban,WH001,Paris Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,75,259,683,Open
ALT001084,2026-06-26,P034,Ketoprofene,WH009,Brussels Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,31,137,354,Open
ALT001085,2026-06-26,P032,Cetirizine,WH001,Paris Distribution Center,SUP001,MediSupply Europe,Low Stock,High,46,204,53,Open
ALT001086,2026-06-26,P038,Rivaroxaban,WH009,Brussels Distribution Center,SUP001,MediSupply Europe,Low Stock,Medium,90,259,277,Open
ALT001087,2026-06-26,P035,Biseptine,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,99,137,289,Open
ALT001088,2026-06-26,P022,Cefixime,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Low Stock,Medium,70,145,385,Open
ALT001089,2026-06-26,P008,Spasfon,WH001,Paris Distribution Center,SUP005,Global Pharma Supply,Low Stock,High,49,136,437,Open
ALT001090,2026-06-26,P023,Azithromycine,WH003,Berlin Distribution Center,SUP006,HealthChain Partners,Low Stock,High,4,111,637,Open
ALT001091,2026-06-26,P031,Loratadine,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Low Stock,High,11,269,70,Open
ALT001092,2026-06-26,P047,Lantus,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,17,139,36,Open
ALT001093,2026-06-26,P023,Azithromycine,WH001,Paris Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,2075,111,74,Open
ALT001094,2026-06-26,P016,Toplexil,WH001,Paris Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,1073,283,31,Open
ALT001095,2026-06-26,P039,Bisoprolol,WH008,Rome Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,963,249,51,Open
ALT001096,2026-06-26,P005,Augmentin,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,303,92,61,Open
ALT001097,2026-06-26,P050,Nurofen,WH003,Berlin Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,1480,182,36,Open
ALT001098,2026-06-26,P007,Efferalgan,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,1803,214,29,Open
ALT001099,2026-06-26,P039,Bisoprolol,WH001,Paris Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,High,31,249,27,Open
ALT001100,2026-06-26,P020,Gaviscon,WH008,Rome Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,317,171,8,Open
ALT001101,2026-06-26,P001,Doliprane,WH005,Madrid Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,452,178,44,Open
ALT001102,2026-06-26,P006,Ventoline,WH008,Rome Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,2130,139,33,Open
ALT001103,2026-06-26,P045,Xarelto,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,39,87,73,Open
ALT001104,2026-06-26,P015,Plavix,WH006,Barcelona Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Critical,1288,221,62,Open
ALT001105,2026-06-26,P016,Toplexil,WH010,Amsterdam Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,1933,283,21,Open
ALT001106,2026-06-26,P023,Azithromycine,WH004,Munich Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,38,111,34,Open
ALT001107,2026-06-26,P011,Dafalgan,WH010,Amsterdam Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,1296,99,76,Open
ALT001108,2026-06-26,P036,Sertraline,WH009,Brussels Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,650,165,63,Open
ALT001109,2026-06-26,P029,Prednisone,WH006,Barcelona Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,774,265,29,Open
ALT001110,2026-06-26,P035,Biseptine,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,47,137,72,Open
ALT001111,2026-06-26,P026,Amlodipine,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,2307,165,75,Open
ALT001112,2026-06-26,P035,Biseptine,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,2316,137,17,Open
ALT001113,2026-06-26,P001,Doliprane,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,744,178,75,Open
ALT001114,2026-06-26,P049,Doxycycline,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,149,84,24,Open
ALT001115,2026-06-26,P037,Atorvastatine,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,1345,128,25,Open
ALT001116,2026-06-26,P015,Plavix,WH001,Paris Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Critical,358,221,47,Open
ALT001117,2026-06-26,P023,Azithromycine,WH001,Paris Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,50,111,16,Open
ALT001118,2026-06-26,P004,Paracetamol,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,459,231,54,Open
ALT001119,2026-06-26,P003,Ibuprofene,WH009,Brussels Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,1229,232,21,Open
ALT001120,2026-06-26,P003,Ibuprofene,WH010,Amsterdam Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,549,232,31,Open
ALT001121,2026-06-26,P032,Cetirizine,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,722,204,60,Open
ALT001122,2026-06-26,P021,Tramadol,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1492,177,51,Open
ALT001123,2026-06-26,P001,Doliprane,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,87,178,33,Open
ALT001124,2026-06-26,P022,Cefixime,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2323,145,62,Open
ALT001125,2026-06-26,P001,Doliprane,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,51,178,89,Open
ALT001126,2026-06-26,P046,Humalog,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,2213,132,49,Open
ALT001127,2026-06-26,P035,Biseptine,WH008,Rome Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,364,137,15,Open
ALT001128,2026-06-26,P041,Clamoxyl,WH001,Paris Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,263,94,9,Open
ALT001129,2026-06-26,P011,Dafalgan,WH009,Brussels Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,35,99,5,Open
ALT001130,2026-06-26,P031,Loratadine,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,2145,269,59,Open
ALT001131,2026-06-26,P038,Rivaroxaban,WH002,Lyon Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,1224,259,56,Open
ALT001132,2026-06-26,P026,Amlodipine,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,70,165,26,Open
ALT001133,2026-06-26,P004,Paracetamol,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,50,231,26,Open
ALT001134,2026-06-26,P036,Sertraline,WH008,Rome Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,1649,165,83,Open
ALT001135,2026-06-26,P050,Nurofen,WH002,Lyon Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,506,182,27,Open
ALT001136,2026-06-26,P014,Lovenox,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,2321,223,22,Open
ALT001137,2026-06-26,P037,Atorvastatine,WH005,Madrid Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,165,128,87,Open
ALT001138,2026-06-26,P040,Salbutamol,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,885,149,87,Open
ALT001139,2026-06-26,P033,Fluconazole,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,612,229,29,Open
ALT001140,2026-06-26,P015,Plavix,WH001,Paris Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Critical,1841,221,34,Open
ALT001141,2026-06-26,P029,Prednisone,WH008,Rome Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,2360,265,30,Open
ALT001142,2026-06-26,P010,Aerius,WH001,Paris Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,80,252,73,Open
ALT001143,2026-06-26,P031,Loratadine,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,11,269,70,Open
ALT001144,2026-06-26,P014,Lovenox,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,236,223,18,Open
ALT001145,2026-06-26,P037,Atorvastatine,WH005,Madrid Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,916,128,20,Open
ALT001146,2026-06-26,P043,Cortancyl,WH001,Paris Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,76,267,67,Open
ALT001147,2026-06-26,P017,Levothyrox,WH003,Berlin Distribution Center,SUP004,EuroMeds,Expiration Risk,High,93,194,7,Open
ALT001148,2026-06-26,P028,Omeprazole,WH001,Paris Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,2164,232,24,Open
ALT001149,2026-06-26,P007,Efferalgan,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,1915,214,9,Open
ALT001150,2026-06-26,P050,Nurofen,WH008,Rome Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,758,182,40,Open
ALT001151,2026-06-26,P019,Mopral,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,1582,222,24,Open
ALT001152,2026-06-26,P034,Ketoprofene,WH010,Amsterdam Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,1829,137,56,Open
ALT001153,2026-06-26,P033,Fluconazole,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,1110,229,10,Open
ALT001154,2026-06-26,P037,Atorvastatine,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,275,128,38,Open
ALT001155,2026-06-26,P016,Toplexil,WH006,Barcelona Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,1414,283,48,Open
ALT001156,2026-06-26,P048,Inexium,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,388,187,51,Open
ALT001157,2026-06-26,P029,Prednisone,WH003,Berlin Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,717,265,-603,Open
ALT001158,2026-06-26,P046,Humalog,WH009,Brussels Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,500,132,12,Open
ALT001159,2026-06-26,P043,Cortancyl,WH001,Paris Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,1246,267,22,Open
ALT001160,2026-06-26,P004,Paracetamol,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,592,231,74,Open
ALT001161,2026-06-26,P031,Loratadine,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,2219,269,47,Open
ALT001162,2026-06-26,P034,Ketoprofene,WH007,Milan Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,High,2372,137,29,Open
ALT001163,2026-06-26,P045,Xarelto,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,376,87,38,Open
